LINKS,TITLE,CODE,LOCATION,PROPERTY TYPE,TYPE,PRICE,Area of Land,IMAGE URLS,Construction Area,FULL BATHROOM,PRIVACY,HALF BATHROOM
https://remax-central.com.sv/en/properties/plot-of-land-in-the-hills-of-santo-tomas-2,Plot of land in the hills of Santo Tomas #2,V15-004023,Santo Tomás,Terrain,Sale,30000,715 ,"https://remax-central.com.sv/storage/properties/6wWI8qZVP9xi3SAfUTg9-thumb.JPG, https://remax-central.com.sv/storage/properties/HEBx802EaGHY4kfzUvTJ-thumb.jpg, https://remax-central.com.sv/storage/properties/UaxgBR4hqVtpahhwuCsv-thumb.jpg",500 ,,,
https://remax-central.com.sv/en/properties/plot-of-land-in-the-hills-of-santo-tomas-1,Plot of land in the hills of Santo Tomas #1,V15-004022,Santo Tomás,Terrain,Sale,30000,715 ,"https://remax-central.com.sv/storage/properties/JVlQ2vG6kbgveZRwiiiD-thumb.JPG, https://remax-central.com.sv/storage/properties/oc39puJuls6O0DP1gmFh-thumb.jpg, https://remax-central.com.sv/storage/properties/luZKOBg9FuyaFTR36qZh-thumb.jpg",500 ,,,
https://remax-central.com.sv/en/properties/apartment-for-rent-in-condominium-casas-del-arbol-santa-rosa-1/a,"Apartment for rent in condominium Casas del arbol, Santa Rosa",A01-004003,Santa Tecla,Residential,Rent,,107 ,"https://remax-central.com.sv/storage/properties/MIwbRnNzmXyGYQG1PTvs-thumb.jpg, https://remax-central.com.sv/storage/properties/O0rtSJM2haDP3slY2fVg-thumb.jpg, https://remax-central.com.sv/storage/properties/rz0RT9WSRd9GGKOJpkSz-thumb.jpg, https://remax-central.com.sv/storage/properties/s9Uw1w9lOb47OW4CCT1P-thumb.jpg, https://remax-central.com.sv/storage/properties/xrqWGI3wADxJsc0ZSmrJ-thumb.jpg",75 ,2,Private,
https://remax-central.com.sv/en/properties/land-for-sale-at-san-martin,LAND FOR SALE AT SAN MARTIN,V15-003970,San Martin,Terrain,Sale,3687692,163897.44 ,"https://remax-central.com.sv/storage/properties/LSks9cJfVtWO1otvaaBD-thumb.png, https://remax-central.com.sv/storage/properties/aRa6ScikkEHLYrXud1j1-thumb.png, https://remax-central.com.sv/storage/properties/qZJlwwwYQ8pYc7gKcFdl-thumb.png, https://remax-central.com.sv/storage/properties/ZOIhdRlJc0UjyfKQ9kh8-thumb.png, https://remax-central.com.sv/storage/properties/JdYz3e2hLjfwKZcQNRin-thumb.png, https://remax-central.com.sv/storage/properties/t0P8Jkrb62pEH8GJLRKj-thumb.png, https://remax-central.com.sv/storage/properties/uj0DGS0rND1Tjibsr6gQ-thumb.png, https://remax-central.com.sv/storage/properties/jjfOtWsEXex34Mnk2yOJ-thumb.png",114549.51 ,,,
https://remax-central.com.sv/en/properties/land-for-sale-in-el-espino-beach,LAND FOR SALE IN EL ESPINO BEACH,V15-003999,Usulutan,Terrain,Sale,1072236,26805.91 ,"https://remax-central.com.sv/storage/properties/qHHWderb26BxHvFS6LKe-thumb.png, https://remax-central.com.sv/storage/properties/m3Mt0K82LbHnr3guZHAv-thumb.png, https://remax-central.com.sv/storage/properties/tJTyPLVXcjIGCCHpUX8b-thumb.png, https://remax-central.com.sv/storage/properties/TPPUwb6VzFVnBmI1GwCz-thumb.png, https://remax-central.com.sv/storage/properties/Cl25DrZj6cwKgzZgwPIU-thumb.png, https://remax-central.com.sv/storage/properties/0aCnIekBMDPhQCBpnWCH-thumb.png, https://remax-central.com.sv/storage/properties/KAPUIzWUZ4PzSAWqa38i-thumb.png, https://remax-central.com.sv/storage/properties/Khclh7A6aYeUrF6ioYkJ-thumb.png, https://remax-central.com.sv/storage/properties/adLEP6bvZwx1GbrMwduz-thumb.png",,,,
https://remax-central.com.sv/en/properties/beautifull-farm-on-sale-in-juayua,Beautifull country home on sale in Juayua,V20-003935,Juayua,Recreational,Sale,675000,5420.01 ,"https://remax-central.com.sv/storage/properties/40aVG7HmYckZrW22ApEf-thumb.png, https://remax-central.com.sv/storage/properties/wOQVhzUZFPLwd8hVX17K-thumb.png, https://remax-central.com.sv/storage/properties/4MW6M0HTictESCDIQCqd-thumb.png, https://remax-central.com.sv/storage/properties/UHYY5NZVNkg4ILva6GMj-thumb.png, https://remax-central.com.sv/storage/properties/PIuTmXZBeOuxZz9aLsLg-thumb.png, https://remax-central.com.sv/storage/properties/pBGydVWiqerIyy32xWTf-thumb.png, https://remax-central.com.sv/storage/properties/1qctQe2L39K3vKjPbs5f-thumb.png, https://remax-central.com.sv/storage/properties/XycvnVLIyIocX987DqVc-thumb.png, https://remax-central.com.sv/storage/properties/h5IxZEIHVvYDL2IHNDjp-thumb.png, https://remax-central.com.sv/storage/properties/g1zQVKHBtCPIVmNKyFcg-thumb.png, https://remax-central.com.sv/storage/properties/v8GjuebOMe0RDZfxrdAc-thumb.png, https://remax-central.com.sv/storage/properties/Cyd6RNn4XAyHXPApk6Jq-thumb.png",795.4 ,4,Private,
https://remax-central.com.sv/en/properties/property-with-church-for-sale-in-juayua,Property with construction to remodel in Juayua for SALE,V20-003938,Juayua,Recreational,Sale,175000,1393.96 ,"https://remax-central.com.sv/storage/properties/o84fjb7kkIom5qLHllfT-thumb.png, https://remax-central.com.sv/storage/properties/i5UiHf5PsW4goYQCANsM-thumb.png, https://remax-central.com.sv/storage/properties/44chBesvys1auOUJ4Py2-thumb.png, https://remax-central.com.sv/storage/properties/odm0KUGibbcQjVZaihm9-thumb.png, https://remax-central.com.sv/storage/properties/2UMsXe7kNymrNt0Gcc1K-thumb.png, https://remax-central.com.sv/storage/properties/d9WVFMktUwTmsRdB07Ur-thumb.png",184.01 ,,,
https://remax-central.com.sv/en/properties/house-for-sale-in-alameda-roosevelt-and-37-av-norte,"House for sale in Colonia Flor Blanca, Alameda Roosevelt and 37 Av. Norte",V07-004004,Alameda Roosevelt,Commercial,Sale,350000,639.7 ,"https://remax-central.com.sv/storage/properties/DBfKhtm9ZtrKWqrPfXpa-thumb.png, https://remax-central.com.sv/storage/properties/DReeZbna4Jv0WJciX6sk-thumb.png, https://remax-central.com.sv/storage/properties/bOlx4lNmiiKyLaYHreUf-thumb.png, https://remax-central.com.sv/storage/properties/2dZkwOaxqoJqUgeflJ61-thumb.png, https://remax-central.com.sv/storage/properties/9q8rzrGpEY1WDUg7c4RM-thumb.png, https://remax-central.com.sv/storage/properties/edxknwrNpCs5mM2MkTBR-thumb.png, https://remax-central.com.sv/storage/properties/rHw6QN359ywGqavuRFbr-thumb.png, https://remax-central.com.sv/storage/properties/E431AnTcjAGq5rwq9aR6-thumb.png, https://remax-central.com.sv/storage/properties/g85DDBrOz7Sfv06JDRjc-thumb.png, https://remax-central.com.sv/storage/properties/JlkG1j6B6EZrmMzweIG9-thumb.png",,3,,½
https://remax-central.com.sv/en/properties/apartment-for-rent-nuva112-9th-level-2/a,APARTMENT FOR RENT NUVA112 9th LEVEL,A01-004005,Santa Tecla,Residential,Rent,,135.2 ,"https://remax-central.com.sv/storage/properties/CwzTc0y622AH2NpNTpkl-thumb.png, https://remax-central.com.sv/storage/properties/PMXvofC5OoNNjyoPnHBd-thumb.png, https://remax-central.com.sv/storage/properties/vBQtDZfpIMGRvt81ewlg-thumb.png, https://remax-central.com.sv/storage/properties/Zz2iiIPtPWGccr72OvbL-thumb.png, https://remax-central.com.sv/storage/properties/iDdxFw0R2y56cLqf1hEs-thumb.png, https://remax-central.com.sv/storage/properties/y9j9hA9b2Tlsi3lzjqD6-thumb.png, https://remax-central.com.sv/storage/properties/w6iVqRcsFZkrj16Srkae-thumb.png, https://remax-central.com.sv/storage/properties/MxiJ0i59TARae4tVvGzp-thumb.png, https://remax-central.com.sv/storage/properties/C2rCYpxUoqKrcrioyeDp-thumb.png",95 ,3,Private,½
https://remax-central.com.sv/en/properties/offices-for-rent-in-estacion-del-casco-shopping-center/a,OFFICES FOR RENT IN ESTACION DEL CASCO SHOPPING CENTER,A07-003990,San Benito,Commercial,Rent,,1770 ,"https://remax-central.com.sv/storage/properties/VA9ohcETXOLUJVgbqKOE-thumb.png, https://remax-central.com.sv/storage/properties/6Ij3od2Wt4xzOo6KRlXi-thumb.png, https://remax-central.com.sv/storage/properties/4zQ66RTO9KNN6SW52yWf-thumb.png, https://remax-central.com.sv/storage/properties/IpSQy5eJXfRJHKMNkbsD-thumb.png, https://remax-central.com.sv/storage/properties/nvLpa9767u18ZuiLoN5O-thumb.png, https://remax-central.com.sv/storage/properties/Eu1pnxxx5IAcmIDi2eab-thumb.png, https://remax-central.com.sv/storage/properties/tsUxksNrUNvUT0jYYaiC-thumb.png, https://remax-central.com.sv/storage/properties/uAG0FbbbASIwnQAqGr3Y-thumb.png, https://remax-central.com.sv/storage/properties/UFNwuXK8E52qgGVswNf9-thumb.png",1237 ,8,,
https://remax-central.com.sv/en/properties/for-rent-apto-condominio-cayaguanca-level-2-48b/a,FOR RENT APTO CONDOMINIO CAYAGUANCA LEVEL 2  #48B,A01-003989,Metropolis/zacamil,Residential,Rent,,26 ,"https://remax-central.com.sv/storage/properties/fJ8ic2hgXFhWkHNeCX2n-thumb.png, https://remax-central.com.sv/storage/properties/n1Nw4k8AernAhDXoTX11-thumb.png, https://remax-central.com.sv/storage/properties/u7Ri1IXJfaPqoc5DJVPN-thumb.png, https://remax-central.com.sv/storage/properties/vJQVIyGFAXZS8CPSTuQa-thumb.png, https://remax-central.com.sv/storage/properties/zsUtj5ofDjvgk6h4ah70-thumb.png, https://remax-central.com.sv/storage/properties/gONdu9tjOnCyCtK3LMYR-thumb.png",26 ,1,Private,
https://remax-central.com.sv/en/properties/house-for-sale-in-residential-cabo-del-sol-costa-del-sol,"HOUSE FOR SALE IN RESIDENTIAL CABO DEL SOL, COSTA DEL SOL",V20-003937,Costa Del Sol,Recreational,Sale,375000,1000 ,"https://remax-central.com.sv/storage/properties/cMU1TpEvkqsTGyGWGBKn-thumb.png, https://remax-central.com.sv/storage/properties/HOvsvezbRVxDyQzxkx3b-thumb.png, https://remax-central.com.sv/storage/properties/k5plNwZVQp5Rh4hE0LCy-thumb.png, https://remax-central.com.sv/storage/properties/mRyRhJuNSDyJayZE3iUU-thumb.png, https://remax-central.com.sv/storage/properties/rh9aVZ6sLmgnntXFqDTA-thumb.png, https://remax-central.com.sv/storage/properties/XUlUgwCk0QzMNGgAR1vs-thumb.png, https://remax-central.com.sv/storage/properties/iQuSBaotflDJB9biBorT-thumb.png, https://remax-central.com.sv/storage/properties/rPIkDP2MAisEHicDuTcA-thumb.png, https://remax-central.com.sv/storage/properties/X5uXzTP8lBRW7qfNLn2R-thumb.png",196 ,5,Private,
https://remax-central.com.sv/en/properties/house-in-calle-la-mascota-col-maquilishuat,HOUSE IN CALLE LA MASCOTA COL MAQUILISHUAT,V01-003971,Colonia Maquilishuat,Residential,Sale,1250000,937.4 ,"https://remax-central.com.sv/storage/properties/CLFSolwzF8ntaVPcuLes-thumb.png, https://remax-central.com.sv/storage/properties/ovHAEd3QdDEJJeim4qmg-thumb.png, https://remax-central.com.sv/storage/properties/6eOjwkDfjRPnOoNzb0Xs-thumb.png, https://remax-central.com.sv/storage/properties/mp6LgTTtOdfuMkYjU2Dg-thumb.png, https://remax-central.com.sv/storage/properties/0YSzYCth5oKxUgkSMZni-thumb.png, https://remax-central.com.sv/storage/properties/eUyYMelT5fcrbPJwikKh-thumb.png, https://remax-central.com.sv/storage/properties/LzSoLTezBhw8qvYNBv42-thumb.png, https://remax-central.com.sv/storage/properties/xuDwOknSZeKbtri8QYYc-thumb.png",353.57 ,3,,½
https://remax-central.com.sv/en/properties/house-for-sale-114,HOUSE FOR SALE,V01-003959,San Martin,Residential,Sale,45000,59.45 ,,50 ,1,Private,
https://remax-central.com.sv/en/properties/land-on-sale-at-san-pedro-perulapan,LAND ON SALE AT SAN PEDRO PERULAPAN,V15-003981,Cojutepeque,Terrain,Sale,225000,21617.01 ,"https://remax-central.com.sv/storage/properties/7iVb91cDVPV80f0ok382-thumb.png, https://remax-central.com.sv/storage/properties/ltuvgzCZJtY2LIjJ3YNp-thumb.png, https://remax-central.com.sv/storage/properties/1nwNYM7q2ZNOOMMA0eKF-thumb.png, https://remax-central.com.sv/storage/properties/QxRzmmd5HtD5Yz9H0LKz-thumb.png, https://remax-central.com.sv/storage/properties/nPH0NmgXHFPyfxqWM2HP-thumb.png, https://remax-central.com.sv/storage/properties/LQVOHLFiCDCzJ5oBV0V3-thumb.png, https://remax-central.com.sv/storage/properties/drL4JHOvGR2GjvRlE63z-thumb.png, https://remax-central.com.sv/storage/properties/qMXzCMAOjp8Muwohe6jL-thumb.png",15108.34 ,,,
https://remax-central.com.sv/en/properties/office-for-rent-in-colonia-utila-1/a,Office two for rent in Colonia Utila,A07-003951,Santa Tecla,Commercial,Rent,,28 ,"https://remax-central.com.sv/storage/properties/8YlMpTW6KW14Ra5DKOKS-thumb.png, https://remax-central.com.sv/storage/properties/CtbLmYwMVtdaY6tSE6nA-thumb.png, https://remax-central.com.sv/storage/properties/1od9oXD2OaI2M1MtGeRW-thumb.png, https://remax-central.com.sv/storage/properties/yLTgrRHgg1SUGq83jcQR-thumb.png",20 ,1,,
https://remax-central.com.sv/en/properties/office-for-rent-in-colonia-utila/a,Office one for rent in Colonia Utila,A07-003941,Santa Tecla,Commercial,Rent,,28 ,"https://remax-central.com.sv/storage/properties/NgLdib9SIGutDRHaeEdY-thumb.png, https://remax-central.com.sv/storage/properties/hlKrY1OInONSxLulxvxu-thumb.png, https://remax-central.com.sv/storage/properties/HXrcdudDH2HZKz6ajB89-thumb.png, https://remax-central.com.sv/storage/properties/XEx9uRiKblOioRht1P9V-thumb.png, https://remax-central.com.sv/storage/properties/s8Rea2mfqqlbpsNdjrzB-thumb.png, https://remax-central.com.sv/storage/properties/C01daQKNCbKhhKLGj0fD-thumb.png, https://remax-central.com.sv/storage/properties/8B85kv5v2bM9G4kRMC9B-thumb.png",20 ,1,,
https://remax-central.com.sv/en/properties/space-for-rent-plaza-santa-monica-la-union/a,SPACE FOR RENT PLAZA SANTA MONICA (LA UNION),A07-003976,Conchagua,Commercial,Rent,,40 ,"https://remax-central.com.sv/storage/properties/uBXsMDyAvgTfJgt8yWia-thumb.png, https://remax-central.com.sv/storage/properties/QxmIcpml0xFW0X8CocPh-thumb.png, https://remax-central.com.sv/storage/properties/xeCOK4sfpUxpsEbWHDv1-thumb.png, https://remax-central.com.sv/storage/properties/zAaZ1FUfYGkui0nI7SOP-thumb.png, https://remax-central.com.sv/storage/properties/pi6ARJ0qFyZNRumILFTY-thumb.png, https://remax-central.com.sv/storage/properties/NjlBCOzdrsyQ03HgSaPf-thumb.png",40 ,,,
https://remax-central.com.sv/en/properties/lot-for-sale-in-parcelacion-california-colon-la-libertad,"LOT FOR SALE IN PARCELACION CALIFORNIA, COLON, LA LIBERTAD",V15-003963,Lourdes Colon,Terrain,Sale,45000,500 ,"https://remax-central.com.sv/storage/properties/Hm4R5LUAYlGmeQWJ19Cj-thumb.png, https://remax-central.com.sv/storage/properties/q5xgTfsBij1QrMVomLwY-thumb.png, https://remax-central.com.sv/storage/properties/xJXzNtLtA5ozsiJNuTkA-thumb.png, https://remax-central.com.sv/storage/properties/BPOWWbw6v4D09LlIbqea-thumb.png, https://remax-central.com.sv/storage/properties/D8qkzY6oZDaNsk9fG2nL-thumb.png, https://remax-central.com.sv/storage/properties/S9TecV5ViRPf1rx2KNlG-thumb.png",,,,
https://remax-central.com.sv/en/properties/plot-of-land-5-mins-north-of-el-congo-entering-by-pan-american-highway,FOR SALE PLOT OF LAND 5 MINS NORTH OF CONGO ENTERING  BY PAN.AMERICAN HIGHWAY,V15-003977,Coatepeque,Terrain,Sale,74000,6029 ,"https://remax-central.com.sv/storage/properties/PWSJvGH7I50AobIAq61i-thumb.jpg, https://remax-central.com.sv/storage/properties/grggIl6v7BnYRqJfHvgE-thumb.jpg, https://remax-central.com.sv/storage/properties/8C7dQWyRbdn3peTYV5r7-thumb.jpg",4213 ,,,
https://remax-central.com.sv/en/properties/apartment-for-sale-nuva-112,"APARTMENT FOR SALE ""NUVA 112""",V01-003933,Santa Tecla,Residential,Sale,232000,100 ,"https://remax-central.com.sv/storage/properties/x3pHyGlyV17bFG5tTXUg-thumb.png, https://remax-central.com.sv/storage/properties/3n36QBPou1SJXN80lU4w-thumb.png, https://remax-central.com.sv/storage/properties/ig8JrvED83Q1amy6lTSn-thumb.png, https://remax-central.com.sv/storage/properties/aCfWOnZU0VeSoEdeCxUI-thumb.png, https://remax-central.com.sv/storage/properties/ZJUhqIHtHVgeQEWAozg9-thumb.png, https://remax-central.com.sv/storage/properties/ILaFOu0nqELhurU1Lf6X-thumb.png, https://remax-central.com.sv/storage/properties/IasrXxt4bHDrFxglzStD-thumb.png, https://remax-central.com.sv/storage/properties/we2yrjxohWW5lDPuSDCU-thumb.png, https://remax-central.com.sv/storage/properties/yWO32rRThvwIMvYYXtEN-thumb.png, https://remax-central.com.sv/storage/properties/yDDSgyKxrTaFQ4EeY0ka-thumb.png",94.95 ,2,Private,½
https://remax-central.com.sv/en/properties/house-in-sale-la-cima,FOR SALE HOUSE IN LA CIMA,V01-003960,La Cima,Residential,Sale,285000,430 ,"https://remax-central.com.sv/storage/properties/Zepp0N3a7xCMKaJHk9QY-thumb.png, https://remax-central.com.sv/storage/properties/Umouj9RsMcO6NnDXnRMb-thumb.png, https://remax-central.com.sv/storage/properties/O5hK2WZPfMoas5YNeGaq-thumb.png, https://remax-central.com.sv/storage/properties/18yvDs39KDphxTqIdqPQ-thumb.png, https://remax-central.com.sv/storage/properties/0sWVoJx2okEqz4vyjNdU-thumb.png, https://remax-central.com.sv/storage/properties/WfwF2STjmMFipD6FhpnJ-thumb.png, https://remax-central.com.sv/storage/properties/juycElcPczr4mTLiOpty-thumb.png, https://remax-central.com.sv/storage/properties/R34hYLu5mCWlotJkSusi-thumb.png, https://remax-central.com.sv/storage/properties/Kl8CNwHQJ6PeyaUcwJlz-thumb.png, https://remax-central.com.sv/storage/properties/hQmLjwtYTK3eGEqbmxAw-thumb.png, https://remax-central.com.sv/storage/properties/A9dZvk7PNmy4gieVoxS3-thumb.png",300 ,1,Private,½
https://remax-central.com.sv/en/properties/two-level-building-plus-warehouse-for-sale-in-lourdes,TWO-LEVEL BUILDING PLUS WAREHOUSE FOR SALE IN LOURDES,V07-003946,Lourdes Colon,Commercial,Sale,550000,1001.56 ,"https://remax-central.com.sv/storage/properties/RxPjHd3ougqGkwyv5Zvp-thumb.png, https://remax-central.com.sv/storage/properties/z73qm9gRi3FOmAoDK8GS-thumb.png, https://remax-central.com.sv/storage/properties/G71JJTRr3a1m4irhAlCq-thumb.png, https://remax-central.com.sv/storage/properties/Rvy1XnZfiOpPoIAwOwT8-thumb.png, https://remax-central.com.sv/storage/properties/MxTz9bAnOPjUsxgURbdC-thumb.png, https://remax-central.com.sv/storage/properties/1wLJt01XIsUNT7vkywPN-thumb.png, https://remax-central.com.sv/storage/properties/7Of4XbP9zi7hnzM00z4Q-thumb.png, https://remax-central.com.sv/storage/properties/5k2YN1JihOAM7nsl4e73-thumb.png, https://remax-central.com.sv/storage/properties/6dldzN7sraMLRLBgnqpC-thumb.png, https://remax-central.com.sv/storage/properties/t5CZmVNj63MHzR2DWBBT-thumb.png, https://remax-central.com.sv/storage/properties/muVMU5nas1UPzToBYiza-thumb.png, https://remax-central.com.sv/storage/properties/16I3L4YVpWuuEsJkzrvB-thumb.png",700 ,,,
https://remax-central.com.sv/en/properties/apartment-for-sale-in-torre-artea-nuevo-cuscatlan-1/a,APARTMENT FOR RENT IN TORRE ARTEA APPLIANCES INCLUDED - NUEVO CUSCATLAN,A01-003948,Nuevo Cuscatlan,Residential,Rent,,171 ,"https://remax-central.com.sv/storage/properties/2imo4Ko1fs6eNUBfeDTr-thumb.png, https://remax-central.com.sv/storage/properties/BaxurHuy377FOkCdaD06-thumb.png, https://remax-central.com.sv/storage/properties/qTj7cpKE6WF1HLp4crQm-thumb.png, https://remax-central.com.sv/storage/properties/z0WyrXJnwSXfz6BpwY7f-thumb.png, https://remax-central.com.sv/storage/properties/dy9cgSBZZWJtQslau8u3-thumb.png, https://remax-central.com.sv/storage/properties/Bz2LUaSE3doDHzSFXv3H-thumb.png, https://remax-central.com.sv/storage/properties/nkVyHDq1AmRaCv2T6qF9-thumb.png, https://remax-central.com.sv/storage/properties/uiEkb8VCa2BrTxMGUCm4-thumb.png, https://remax-central.com.sv/storage/properties/ZzzQaOjySeXRNxnxz8t5-thumb.png, https://remax-central.com.sv/storage/properties/uer0s6iruXaYtgY0n5ba-thumb.png, https://remax-central.com.sv/storage/properties/aYcWr4hMW5BMmiaSfoGl-thumb.png",119.5 ,2,Private,½
https://remax-central.com.sv/en/properties/brand-new-3-bedroom-apartment-for-sale-in-artea,Brand new 3-bedroom apartment for sale in Artea,V26-003952,Nuevo Cuscatlan,Condominium,Sale,305000,172 ,"https://remax-central.com.sv/storage/properties/xptA2yS71W7Y0mss3arZ-thumb.png, https://remax-central.com.sv/storage/properties/onjGArK1v6AvW8xxG41F-thumb.png, https://remax-central.com.sv/storage/properties/JGH4ZGEAKw4iPJ2HmRMo-thumb.png, https://remax-central.com.sv/storage/properties/BxGBXXYzt3ffQiYH8Rk0-thumb.png, https://remax-central.com.sv/storage/properties/u9gqiormB1qKnzjYJWmg-thumb.png, https://remax-central.com.sv/storage/properties/32iXI7wTQLDlWjSYChMs-thumb.png, https://remax-central.com.sv/storage/properties/uSyGY3Uu19aRdmIz47e4-thumb.png, https://remax-central.com.sv/storage/properties/O4O1BZ9OIAQ4IzHyWVTJ-thumb.png, https://remax-central.com.sv/storage/properties/G6JMFTZsBK7eciP9JXzm-thumb.png, https://remax-central.com.sv/storage/properties/ifCvl7SmlV7cRjI8ESK9-thumb.png, https://remax-central.com.sv/storage/properties/pGbjfNyhHV7uLzxrcLnW-thumb.png, https://remax-central.com.sv/storage/properties/VuFGAOkESHkE779IgPjt-thumb.png",120 ,3,Private,
https://remax-central.com.sv/en/properties/brand-new-3-bedroom-apartment-for-sale-in-artea/a,Brand new 3-bedroom apartment for sale in Artea,A26-003952,Nuevo Cuscatlan,Condominium,Rent,,172 ,"https://remax-central.com.sv/storage/properties/xptA2yS71W7Y0mss3arZ-thumb.png, https://remax-central.com.sv/storage/properties/onjGArK1v6AvW8xxG41F-thumb.png, https://remax-central.com.sv/storage/properties/JGH4ZGEAKw4iPJ2HmRMo-thumb.png, https://remax-central.com.sv/storage/properties/BxGBXXYzt3ffQiYH8Rk0-thumb.png, https://remax-central.com.sv/storage/properties/u9gqiormB1qKnzjYJWmg-thumb.png, https://remax-central.com.sv/storage/properties/32iXI7wTQLDlWjSYChMs-thumb.png, https://remax-central.com.sv/storage/properties/uSyGY3Uu19aRdmIz47e4-thumb.png, https://remax-central.com.sv/storage/properties/O4O1BZ9OIAQ4IzHyWVTJ-thumb.png, https://remax-central.com.sv/storage/properties/G6JMFTZsBK7eciP9JXzm-thumb.png, https://remax-central.com.sv/storage/properties/ifCvl7SmlV7cRjI8ESK9-thumb.png, https://remax-central.com.sv/storage/properties/pGbjfNyhHV7uLzxrcLnW-thumb.png, https://remax-central.com.sv/storage/properties/VuFGAOkESHkE779IgPjt-thumb.png",120 ,3,Private,
https://remax-central.com.sv/en/properties/big-house-for-rent-in-san-francisco-hills/a,BIG HOUSE FOR RENT FOR CORPORATE EXECUTIVES IN SAN FRANCISCO HILLS,A01-003931,Lomas De San Francisco,Residential,Rent,,377 ,"https://remax-central.com.sv/storage/properties/URX8ICVyKBDAOD4rUW0t-thumb.png, https://remax-central.com.sv/storage/properties/BSQCYuCI2fKr1kxh49ZM-thumb.png, https://remax-central.com.sv/storage/properties/YZt9LOQM7J6YRFDHGJ9H-thumb.png, https://remax-central.com.sv/storage/properties/007Yu7MOLhAYzhbisAF1-thumb.png, https://remax-central.com.sv/storage/properties/pL7Uk3nbaoAr0Xqr2hsW-thumb.png, https://remax-central.com.sv/storage/properties/Tt6n1ZUHMsFJUeIiyN5S-thumb.png, https://remax-central.com.sv/storage/properties/uOC3ZADan8hOQHKPN0Fp-thumb.png, https://remax-central.com.sv/storage/properties/8o51UuvA3URYLUACn8uv-thumb.png, https://remax-central.com.sv/storage/properties/HUNStxicxPJmWiuKFCDp-thumb.png, https://remax-central.com.sv/storage/properties/j1KLXrvm99arOGYVs4Mk-thumb.png, https://remax-central.com.sv/storage/properties/hCpiNPW7XDAMrahGLrNm-thumb.png, https://remax-central.com.sv/storage/properties/SPvKwt4mLRiBcNgqcwiS-thumb.png",272.71 ,4,Private,½
https://remax-central.com.sv/en/properties/beautiful-home-for-sale-in-colonia-las-americas-san-miguel,BEAUTIFUL HOME FOR SALE  IN COLONIA  LAS AMERICAS ~ SAN MIGUEL,V01-003919,San Miguel,Residential,Sale,140000,211.2 ,"https://remax-central.com.sv/storage/properties/Sn6vu5SSv0l5Rt0Lb2Cs-thumb.png, https://remax-central.com.sv/storage/properties/CExizvvKdbBGugn2KqKh-thumb.png, https://remax-central.com.sv/storage/properties/L6oyGqPWkQjFzuVeoHB1-thumb.png, https://remax-central.com.sv/storage/properties/ycBl1XIGE0cG9igq5C3t-thumb.png, https://remax-central.com.sv/storage/properties/nKQ8wQNs2hLtSd1EoASE-thumb.png, https://remax-central.com.sv/storage/properties/fSFltqj8w7DIn2i79GiH-thumb.png, https://remax-central.com.sv/storage/properties/92sOMZpk2XL7dYj4PUaq-thumb.png",126.8 ,1,,
https://remax-central.com.sv/en/properties/apartment-for-sale-in-condominium-villas-bernal,APARTMENT FOR SALE IN CONDOMINIUM VILLAS BERNAL,V01-003905,San Salvador Z/metropolitana,Residential,Sale,160000,132.7 ,"https://remax-central.com.sv/storage/properties/uzPZWcUGV921ROjEwY1p-thumb.png, https://remax-central.com.sv/storage/properties/MVa86RMJN2kwVC5tj5ul-thumb.png, https://remax-central.com.sv/storage/properties/5JjaRvmYYBqqWsx8IlAC-thumb.png, https://remax-central.com.sv/storage/properties/wFRZPT3IK6JWRM4nhWky-thumb.png, https://remax-central.com.sv/storage/properties/mjBxqwCOmqugG55mKAe7-thumb.png, https://remax-central.com.sv/storage/properties/b1ZF3YnU3izQNCrQPUmi-thumb.png, https://remax-central.com.sv/storage/properties/UhfThltpXEfM57zTmL3E-thumb.png, https://remax-central.com.sv/storage/properties/bc8RJW2jRxHkYo78Fy22-thumb.png",92.74 ,2,Private,
https://remax-central.com.sv/en/properties/house-in-barrio-san-miguelito-don-rua/a,House in Barrio San Miguelito (Don Rua),A07-003837,29 Calle  Poniente,Commercial,Rent,,650 ,"https://remax-central.com.sv/storage/properties/PvGzwBftzE86gnVsXXot-thumb.png, https://remax-central.com.sv/storage/properties/6v8P4uKcu2Ypp9b6dMg8-thumb.png, https://remax-central.com.sv/storage/properties/bfLgClRtM51jv5hv9IAE-thumb.png, https://remax-central.com.sv/storage/properties/VDJUjrxlBVyouc7l2kmV-thumb.png, https://remax-central.com.sv/storage/properties/uLOemTQyZATqMVx2muAu-thumb.png, https://remax-central.com.sv/storage/properties/Zs7ZAyLq0rT2cCu7faDY-thumb.png, https://remax-central.com.sv/storage/properties/KXfF92sk6r8A7zx5ysWV-thumb.png, https://remax-central.com.sv/storage/properties/IaE3WxUuM3I3qY8O8xtN-thumb.png, https://remax-central.com.sv/storage/properties/2k2MDsZY3hLgct8F3ffv-thumb.png, https://remax-central.com.sv/storage/properties/QXAx10L913FRzvvu8Xrp-thumb.png",454 ,,,
